Machine Module SVA1032X Plus
Trace Name,Trace A
4.956933e+06,-1.319348e+01
5.023467e+06,-1.319455e+01
5.090000e+06,-1.319634e+01
5.156533e+06,-1.319350e+01
5.223067e+06,-1.320319e+01
5.289600e+06,-1.319778e+01
5.356133e+06,-1.321238e+01
5.422667e+06,-1.320315e+01
5.489200e+06,-1.319305e+01
5.555733e+06,-1.320999e+01
5.622267e+06,-1.320675e+01
5.688800e+06,-1.320433e+01
5.755333e+06,-1.320408e+01
5.821867e+06,-1.321208e+01
5.888400e+06,-1.321184e+01
5.954933e+06,-1.321531e+01
6.021467e+06,-1.320498e+01
6.088000e+06,-1.321291e+01
6.154533e+06,-1.321624e+01
6.221067e+06,-1.321370e+01
6.287600e+06,-1.322041e+01
6.354133e+06,-1.321481e+01
6.420667e+06,-1.323095e+01
6.487200e+06,-1.322495e+01
6.553733e+06,-1.322328e+01
6.620267e+06,-1.321770e+01
6.686800e+06,-1.323075e+01
6.753333e+06,-1.322757e+01
6.819867e+06,-1.323680e+01
6.886400e+06,-1.322976e+01
6.952933e+06,-1.322866e+01
7.019467e+06,-1.322755e+01
7.086000e+06,-1.322572e+01
7.152533e+06,-1.324536e+01
7.219067e+06,-1.323654e+01
7.285600e+06,-1.322526e+01
7.352133e+06,-1.323484e+01
7.418667e+06,-1.324168e+01
7.485200e+06,-1.325112e+01
7.551733e+06,-1.324211e+01
7.618267e+06,-1.324993e+01
7.684800e+06,-1.324744e+01
7.751333e+06,-1.325191e+01
7.817867e+06,-1.324787e+01
7.884400e+06,-1.325644e+01
7.950933e+06,-1.324193e+01
8.017467e+06,-1.324501e+01
8.084000e+06,-1.325185e+01
8.150533e+06,-1.324773e+01
8.217067e+06,-1.324972e+01
8.283600e+06,-1.325712e+01
8.350133e+06,-1.324798e+01
8.416667e+06,-1.325996e+01
8.483200e+06,-1.326615e+01
8.549733e+06,-1.326518e+01
8.616267e+06,-1.326695e+01
8.682800e+06,-1.326101e+01
8.749333e+06,-1.327875e+01
8.815867e+06,-1.327675e+01
8.882400e+06,-1.327530e+01
8.948933e+06,-1.327270e+01
9.015467e+06,-1.327035e+01
9.082000e+06,-1.327150e+01
9.148533e+06,-1.328003e+01
9.215067e+06,-1.326947e+01
9.281600e+06,-1.327083e+01
9.348133e+06,-1.327823e+01
9.414667e+06,-1.328671e+01
9.481200e+06,-1.328849e+01
9.547733e+06,-1.328753e+01
9.614267e+06,-1.328037e+01
9.680800e+06,-1.328436e+01
9.747333e+06,-1.328852e+01
9.813867e+06,-1.328419e+01
9.880400e+06,-1.328876e+01
9.946933e+06,-1.329194e+01
1.001347e+07,-1.327909e+01
1.008000e+07,-1.329360e+01
1.014653e+07,-1.329348e+01
1.021307e+07,-1.330035e+01
1.027960e+07,-1.330208e+01
1.034613e+07,-1.329220e+01
1.041267e+07,-1.330474e+01
1.047920e+07,-1.330853e+01
1.054573e+07,-1.331160e+01
1.061227e+07,-1.330005e+01
1.067880e+07,-1.330328e+01
1.074533e+07,-1.331626e+01
1.081187e+07,-1.331582e+01
1.087840e+07,-1.331675e+01
1.094493e+07,-1.331427e+01
1.101147e+07,-1.332751e+01
1.107800e+07,-1.331881e+01
1.114453e+07,-1.332161e+01
1.121107e+07,-1.333235e+01
1.127760e+07,-1.331723e+01
1.134413e+07,-1.332462e+01
1.141067e+07,-1.334380e+01
1.147720e+07,-1.333296e+01
1.154373e+07,-1.332550e+01
1.161027e+07,-1.333261e+01
1.167680e+07,-1.333687e+01
1.174333e+07,-1.332499e+01
1.180987e+07,-1.333446e+01
1.187640e+07,-1.333972e+01
1.194293e+07,-1.334807e+01
1.200947e+07,-1.334462e+01
1.207600e+07,-1.334945e+01
1.214253e+07,-1.335243e+01
1.220907e+07,-1.335426e+01
1.227560e+07,-1.335841e+01
1.234213e+07,-1.336126e+01
1.240867e+07,-1.335747e+01
1.247520e+07,-1.336995e+01
1.254173e+07,-1.336339e+01
1.260827e+07,-1.336337e+01
1.267480e+07,-1.337824e+01
1.274133e+07,-1.338067e+01
1.280787e+07,-1.336883e+01
1.287440e+07,-1.337675e+01
1.294093e+07,-1.337695e+01
1.300747e+07,-1.337919e+01
1.307400e+07,-1.339667e+01
1.314053e+07,-1.339687e+01
1.320707e+07,-1.339016e+01
1.327360e+07,-1.339541e+01
1.334013e+07,-1.340376e+01
1.340667e+07,-1.339522e+01
1.347320e+07,-1.339629e+01
1.353973e+07,-1.339981e+01
1.360627e+07,-1.342202e+01
1.367280e+07,-1.340521e+01
1.373933e+07,-1.342041e+01
1.380587e+07,-1.342881e+01
1.387240e+07,-1.342693e+01
1.393893e+07,-1.343288e+01
1.400547e+07,-1.344354e+01
1.407200e+07,-1.344383e+01
1.413853e+07,-1.344107e+01
1.420507e+07,-1.343966e+01
1.427160e+07,-1.344712e+01
1.433813e+07,-1.346041e+01
1.440467e+07,-1.345288e+01
1.447120e+07,-1.345504e+01
1.453773e+07,-1.346526e+01
1.460427e+07,-1.346505e+01
1.467080e+07,-1.347898e+01
1.473733e+07,-1.346370e+01
1.480387e+07,-1.348303e+01
1.487040e+07,-1.348774e+01
1.493693e+07,-1.349544e+01
1.500347e+07,-1.349069e+01
1.507000e+07,-1.350494e+01
1.513653e+07,-1.350991e+01
1.520307e+07,-1.351888e+01
1.526960e+07,-1.350924e+01
1.533613e+07,-1.351853e+01
1.540267e+07,-1.353050e+01
1.546920e+07,-1.352794e+01
1.553573e+07,-1.352934e+01
1.560227e+07,-1.354258e+01
1.566880e+07,-1.355712e+01
1.573533e+07,-1.353596e+01
1.580187e+07,-1.354436e+01
1.586840e+07,-1.354527e+01
1.593493e+07,-1.356307e+01
1.600147e+07,-1.356819e+01
1.606800e+07,-1.355787e+01
1.613453e+07,-1.355514e+01
1.620107e+07,-1.357199e+01
1.626760e+07,-1.357272e+01
1.633413e+07,-1.357395e+01
1.640067e+07,-1.357452e+01
1.646720e+07,-1.358597e+01
1.653373e+07,-1.358001e+01
1.660027e+07,-1.357409e+01
1.666680e+07,-1.357211e+01
1.673333e+07,-1.359130e+01
1.679987e+07,-1.358008e+01
1.686640e+07,-1.359539e+01
1.693293e+07,-1.359587e+01
1.699947e+07,-1.358938e+01
1.706600e+07,-1.359224e+01
1.713253e+07,-1.360071e+01
1.719907e+07,-1.359338e+01
1.726560e+07,-1.359680e+01
1.733213e+07,-1.360284e+01
1.739867e+07,-1.360152e+01
1.746520e+07,-1.359554e+01
1.753173e+07,-1.360747e+01
1.759827e+07,-1.359894e+01
1.766480e+07,-1.359199e+01
1.773133e+07,-1.359340e+01
1.779787e+07,-1.359105e+01
1.786440e+07,-1.360227e+01
1.793093e+07,-1.359212e+01
1.799747e+07,-1.358985e+01
1.806400e+07,-1.359366e+01
1.813053e+07,-1.359663e+01
1.819707e+07,-1.359871e+01
1.826360e+07,-1.360371e+01
1.833013e+07,-1.360163e+01
1.839667e+07,-1.361318e+01
1.846320e+07,-1.359468e+01
1.852973e+07,-1.360170e+01
1.859627e+07,-1.360582e+01
1.866280e+07,-1.360556e+01
1.872933e+07,-1.359662e+01
1.879587e+07,-1.359256e+01
1.886240e+07,-1.359592e+01
1.892893e+07,-1.359596e+01
1.899547e+07,-1.361359e+01
1.906200e+07,-1.360372e+01
1.912853e+07,-1.361514e+01
1.919507e+07,-1.359898e+01
1.926160e+07,-1.359608e+01
1.932813e+07,-1.360109e+01
1.939467e+07,-1.361170e+01
1.946120e+07,-1.360900e+01
1.952773e+07,-1.360183e+01
1.959427e+07,-1.359949e+01
1.966080e+07,-1.359303e+01
1.972733e+07,-1.360129e+01
1.979387e+07,-1.360095e+01
1.986040e+07,-1.360269e+01
1.992693e+07,-1.361576e+01
1.999347e+07,-1.361249e+01
2.006000e+07,-1.360459e+01
2.012653e+07,-1.360691e+01
2.019307e+07,-1.362383e+01
2.025960e+07,-1.362018e+01
2.032613e+07,-1.360613e+01
2.039267e+07,-1.360886e+01
2.045920e+07,-1.362457e+01
2.052573e+07,-1.361483e+01
2.059227e+07,-1.361724e+01
2.065880e+07,-1.359842e+01
2.072533e+07,-1.360409e+01
2.079187e+07,-1.362222e+01
2.085840e+07,-1.362314e+01
2.092493e+07,-1.361839e+01
2.099147e+07,-1.362106e+01
2.105800e+07,-1.363170e+01
2.112453e+07,-1.363399e+01
2.119107e+07,-1.362934e+01
2.125760e+07,-1.363599e+01
2.132413e+07,-1.362947e+01
2.139067e+07,-1.363020e+01
2.145720e+07,-1.362853e+01
2.152373e+07,-1.363023e+01
2.159027e+07,-1.363485e+01
2.165680e+07,-1.362415e+01
2.172333e+07,-1.363727e+01
2.178987e+07,-1.362784e+01
2.185640e+07,-1.363608e+01
2.192293e+07,-1.364267e+01
2.198947e+07,-1.364253e+01
2.205600e+07,-1.363400e+01
2.212253e+07,-1.363887e+01
2.218907e+07,-1.364478e+01
2.225560e+07,-1.363453e+01
2.232213e+07,-1.366394e+01
2.238867e+07,-1.364730e+01
2.245520e+07,-1.364012e+01
2.252173e+07,-1.365441e+01
2.258827e+07,-1.365695e+01
2.265480e+07,-1.366704e+01
2.272133e+07,-1.365102e+01
2.278787e+07,-1.366408e+01
2.285440e+07,-1.366368e+01
2.292093e+07,-1.365579e+01
2.298747e+07,-1.367078e+01
2.305400e+07,-1.365608e+01
2.312053e+07,-1.367240e+01
2.318707e+07,-1.366832e+01
2.325360e+07,-1.366650e+01
2.332013e+07,-1.367333e+01
2.338667e+07,-1.367262e+01
2.345320e+07,-1.367272e+01
2.351973e+07,-1.367582e+01
2.358627e+07,-1.367947e+01
2.365280e+07,-1.367672e+01
2.371933e+07,-1.368111e+01
2.378587e+07,-1.369427e+01
2.385240e+07,-1.369574e+01
2.391893e+07,-1.368397e+01
2.398547e+07,-1.366985e+01
2.405200e+07,-1.368878e+01
2.411853e+07,-1.368788e+01
2.418507e+07,-1.369376e+01
2.425160e+07,-1.369537e+01
2.431813e+07,-1.369466e+01
2.438467e+07,-1.369567e+01
2.445120e+07,-1.370130e+01
2.451773e+07,-1.369595e+01
2.458427e+07,-1.368960e+01
2.465080e+07,-1.370329e+01
2.471733e+07,-1.371018e+01
2.478387e+07,-1.370145e+01
2.485040e+07,-1.370375e+01
2.491693e+07,-1.371691e+01
2.498347e+07,-1.370792e+01
2.505000e+07,-1.371967e+01
2.511653e+07,-1.372168e+01
2.518307e+07,-1.372426e+01
2.524960e+07,-1.372536e+01
2.531613e+07,-1.372547e+01
2.538267e+07,-1.372861e+01
2.544920e+07,-1.372860e+01
2.551573e+07,-1.372403e+01
2.558227e+07,-1.373156e+01
2.564880e+07,-1.375069e+01
2.571533e+07,-1.374539e+01
2.578187e+07,-1.373391e+01
2.584840e+07,-1.373416e+01
2.591493e+07,-1.374113e+01
2.598147e+07,-1.375856e+01
2.604800e+07,-1.373950e+01
2.611453e+07,-1.373302e+01
2.618107e+07,-1.375326e+01
2.624760e+07,-1.375704e+01
2.631413e+07,-1.374200e+01
2.638067e+07,-1.375864e+01
2.644720e+07,-1.375361e+01
2.651373e+07,-1.376639e+01
2.658027e+07,-1.375953e+01
2.664680e+07,-1.375445e+01
2.671333e+07,-1.376046e+01
2.677987e+07,-1.376367e+01
2.684640e+07,-1.376154e+01
2.691293e+07,-1.376654e+01
2.697947e+07,-1.377063e+01
2.704600e+07,-1.376248e+01
2.711253e+07,-1.377470e+01
2.717907e+07,-1.377209e+01
2.724560e+07,-1.378017e+01
2.731213e+07,-1.376599e+01
2.737867e+07,-1.379152e+01
2.744520e+07,-1.376879e+01
2.751173e+07,-1.378754e+01
2.757827e+07,-1.378361e+01
2.764480e+07,-1.379046e+01
2.771133e+07,-1.378617e+01
2.777787e+07,-1.379210e+01
2.784440e+07,-1.379441e+01
2.791093e+07,-1.379700e+01
2.797747e+07,-1.380693e+01
2.804400e+07,-1.380113e+01
2.811053e+07,-1.379862e+01
2.817707e+07,-1.379662e+01
2.824360e+07,-1.380813e+01
2.831013e+07,-1.380575e+01
2.837667e+07,-1.379807e+01
2.844320e+07,-1.380716e+01
2.850973e+07,-1.380651e+01
2.857627e+07,-1.380849e+01
2.864280e+07,-1.381565e+01
2.870933e+07,-1.381244e+01
2.877587e+07,-1.382389e+01
2.884240e+07,-1.381247e+01
2.890893e+07,-1.381552e+01
2.897547e+07,-1.381879e+01
2.904200e+07,-1.381942e+01
2.910853e+07,-1.382895e+01
2.917507e+07,-1.381890e+01
2.924160e+07,-1.382038e+01
2.930813e+07,-1.383323e+01
2.937467e+07,-1.382603e+01
2.944120e+07,-1.383163e+01
2.950773e+07,-1.383960e+01
2.957427e+07,-1.383626e+01
2.964080e+07,-1.385041e+01
2.970733e+07,-1.385003e+01
2.977387e+07,-1.383932e+01
2.984040e+07,-1.384067e+01
2.990693e+07,-1.384886e+01
2.997347e+07,-1.384697e+01
3.004000e+07,-1.385323e+01
3.010653e+07,-1.384634e+01
3.017307e+07,-1.384514e+01
3.023960e+07,-1.385791e+01
3.030613e+07,-1.385255e+01
3.037267e+07,-1.385593e+01
3.043920e+07,-1.385354e+01
3.050573e+07,-1.385982e+01
3.057227e+07,-1.384874e+01
3.063880e+07,-1.385684e+01
3.070533e+07,-1.386419e+01
3.077187e+07,-1.387581e+01
3.083840e+07,-1.386596e+01
3.090493e+07,-1.386803e+01
3.097147e+07,-1.386774e+01
3.103800e+07,-1.386780e+01
3.110453e+07,-1.387057e+01
3.117107e+07,-1.387659e+01
3.123760e+07,-1.386602e+01
3.130413e+07,-1.387181e+01
3.137067e+07,-1.388251e+01
3.143720e+07,-1.388912e+01
3.150373e+07,-1.387948e+01
3.157027e+07,-1.388835e+01
3.163680e+07,-1.388855e+01
3.170333e+07,-1.389030e+01
3.176987e+07,-1.388563e+01
3.183640e+07,-1.389976e+01
3.190293e+07,-1.388370e+01
3.196947e+07,-1.389173e+01
3.203600e+07,-1.389377e+01
3.210253e+07,-1.389290e+01
3.216907e+07,-1.390450e+01
3.223560e+07,-1.391197e+01
3.230213e+07,-1.390791e+01
3.236867e+07,-1.390992e+01
3.243520e+07,-1.390894e+01
3.250173e+07,-1.390482e+01
3.256827e+07,-1.390229e+01
3.263480e+07,-1.391998e+01
3.270133e+07,-1.392005e+01
3.276787e+07,-1.391471e+01
3.283440e+07,-1.392009e+01
3.290093e+07,-1.392537e+01
3.296747e+07,-1.392577e+01
3.303400e+07,-1.391909e+01
3.310053e+07,-1.391489e+01
3.316707e+07,-1.392924e+01
3.323360e+07,-1.393226e+01
3.330013e+07,-1.392989e+01
3.336667e+07,-1.392067e+01
3.343320e+07,-1.393332e+01
3.349973e+07,-1.393028e+01
3.356627e+07,-1.393083e+01
3.363280e+07,-1.393756e+01
3.369933e+07,-1.394497e+01
3.376587e+07,-1.392376e+01
3.383240e+07,-1.393507e+01
3.389893e+07,-1.394456e+01
3.396547e+07,-1.394178e+01
3.403200e+07,-1.394526e+01
3.409853e+07,-1.395872e+01
3.416507e+07,-1.395936e+01
3.423160e+07,-1.394941e+01
3.429813e+07,-1.396470e+01
3.436467e+07,-1.396138e+01
3.443120e+07,-1.396542e+01
3.449773e+07,-1.395382e+01
3.456427e+07,-1.395173e+01
3.463080e+07,-1.395843e+01
3.469733e+07,-1.396473e+01
3.476387e+07,-1.398365e+01
3.483040e+07,-1.397184e+01
3.489693e+07,-1.397417e+01
3.496347e+07,-1.395767e+01
3.503000e+07,-1.398268e+01
3.509653e+07,-1.397570e+01
3.516307e+07,-1.396341e+01
3.522960e+07,-1.397871e+01
3.529613e+07,-1.398126e+01
3.536267e+07,-1.399115e+01
3.542920e+07,-1.399120e+01
3.549573e+07,-1.399435e+01
3.556227e+07,-1.398930e+01
3.562880e+07,-1.399205e+01
3.569533e+07,-1.399733e+01
3.576187e+07,-1.400158e+01
3.582840e+07,-1.398895e+01
3.589493e+07,-1.399620e+01
3.596147e+07,-1.400062e+01
3.602800e+07,-1.400198e+01
3.609453e+07,-1.400044e+01
3.616107e+07,-1.399487e+01
3.622760e+07,-1.399632e+01
3.629413e+07,-1.402539e+01
3.636067e+07,-1.401926e+01
3.642720e+07,-1.401630e+01
3.649373e+07,-1.402357e+01
3.656027e+07,-1.401644e+01
3.662680e+07,-1.402456e+01
3.669333e+07,-1.403305e+01
3.675987e+07,-1.402334e+01
3.682640e+07,-1.403060e+01
3.689293e+07,-1.403760e+01
3.695947e+07,-1.403586e+01
3.702600e+07,-1.403072e+01
3.709253e+07,-1.403092e+01
3.715907e+07,-1.402796e+01
3.722560e+07,-1.404085e+01
3.729213e+07,-1.403276e+01
3.735867e+07,-1.404399e+01
3.742520e+07,-1.405004e+01
3.749173e+07,-1.405854e+01
3.755827e+07,-1.405536e+01
3.762480e+07,-1.405635e+01
3.769133e+07,-1.406151e+01
3.775787e+07,-1.405130e+01
3.782440e+07,-1.404912e+01
3.789093e+07,-1.404886e+01
3.795747e+07,-1.406273e+01
3.802400e+07,-1.405891e+01
3.809053e+07,-1.406357e+01
3.815707e+07,-1.405614e+01
3.822360e+07,-1.407078e+01
3.829013e+07,-1.407861e+01
3.835667e+07,-1.406121e+01
3.842320e+07,-1.406411e+01
3.848973e+07,-1.406511e+01
3.855627e+07,-1.408702e+01
3.862280e+07,-1.406383e+01
3.868933e+07,-1.408668e+01
3.875587e+07,-1.408185e+01
3.882240e+07,-1.408409e+01
3.888893e+07,-1.410124e+01
3.895547e+07,-1.408198e+01
3.902200e+07,-1.408440e+01
3.908853e+07,-1.409670e+01
3.915507e+07,-1.409861e+01
3.922160e+07,-1.408844e+01
3.928813e+07,-1.409450e+01
3.935467e+07,-1.410726e+01
3.942120e+07,-1.411328e+01
3.948773e+07,-1.411064e+01
3.955427e+07,-1.412127e+01
3.962080e+07,-1.410162e+01
3.968733e+07,-1.410084e+01
3.975387e+07,-1.410665e+01
3.982040e+07,-1.412031e+01
3.988693e+07,-1.412661e+01
3.995347e+07,-1.411968e+01
4.002000e+07,-1.411777e+01
4.008653e+07,-1.413628e+01
4.015307e+07,-1.412192e+01
4.021960e+07,-1.412827e+01
4.028613e+07,-1.413493e+01
4.035267e+07,-1.413816e+01
4.041920e+07,-1.413649e+01
4.048573e+07,-1.412361e+01
4.055227e+07,-1.413950e+01
4.061880e+07,-1.414044e+01
4.068533e+07,-1.413353e+01
4.075187e+07,-1.414448e+01
4.081840e+07,-1.415638e+01
4.088493e+07,-1.414213e+01
4.095147e+07,-1.416507e+01
4.101800e+07,-1.414975e+01
4.108453e+07,-1.415975e+01
4.115107e+07,-1.415386e+01
4.121760e+07,-1.416443e+01
4.128413e+07,-1.416590e+01
4.135067e+07,-1.416501e+01
4.141720e+07,-1.415955e+01
4.148373e+07,-1.417408e+01
4.155027e+07,-1.416483e+01
4.161680e+07,-1.416243e+01
4.168333e+07,-1.416501e+01
4.174987e+07,-1.416832e+01
4.181640e+07,-1.417924e+01
4.188293e+07,-1.418223e+01
4.194947e+07,-1.419039e+01
4.201600e+07,-1.417145e+01
4.208253e+07,-1.418888e+01
4.214907e+07,-1.419263e+01
4.221560e+07,-1.418889e+01
4.228213e+07,-1.419223e+01
4.234867e+07,-1.418630e+01
4.241520e+07,-1.420103e+01
4.248173e+07,-1.420582e+01
4.254827e+07,-1.419864e+01
4.261480e+07,-1.420377e+01
4.268133e+07,-1.419386e+01
4.274787e+07,-1.420510e+01
4.281440e+07,-1.420777e+01
4.288093e+07,-1.421354e+01
4.294747e+07,-1.422325e+01
4.301400e+07,-1.422510e+01
4.308053e+07,-1.422947e+01
4.314707e+07,-1.421751e+01
4.321360e+07,-1.422926e+01
4.328013e+07,-1.421973e+01
4.334667e+07,-1.421646e+01
4.341320e+07,-1.422700e+01
4.347973e+07,-1.422328e+01
4.354627e+07,-1.424014e+01
4.361280e+07,-1.424038e+01
4.367933e+07,-1.424259e+01
4.374587e+07,-1.424138e+01
4.381240e+07,-1.424300e+01
4.387893e+07,-1.425399e+01
4.394547e+07,-1.424275e+01
4.401200e+07,-1.425390e+01
4.407853e+07,-1.426115e+01
4.414507e+07,-1.424582e+01
4.421160e+07,-1.424507e+01
4.427813e+07,-1.425970e+01
4.434467e+07,-1.426168e+01
4.441120e+07,-1.425944e+01
4.447773e+07,-1.427060e+01
4.454427e+07,-1.427214e+01
4.461080e+07,-1.427587e+01
4.467733e+07,-1.427308e+01
4.474387e+07,-1.428769e+01
4.481040e+07,-1.427251e+01
4.487693e+07,-1.427834e+01
4.494347e+07,-1.428547e+01
4.501000e+07,-1.427882e+01
4.507653e+07,-1.429691e+01
4.514307e+07,-1.429541e+01
4.520960e+07,-1.429176e+01
4.527613e+07,-1.429305e+01
4.534267e+07,-1.427719e+01
4.540920e+07,-1.430043e+01
4.547573e+07,-1.429511e+01
4.554227e+07,-1.429676e+01
4.560880e+07,-1.431410e+01
4.567533e+07,-1.430365e+01
4.574187e+07,-1.431553e+01
4.580840e+07,-1.430717e+01
4.587493e+07,-1.432120e+01
4.594147e+07,-1.432342e+01
4.600800e+07,-1.432348e+01
4.607453e+07,-1.431264e+01
4.614107e+07,-1.433447e+01
4.620760e+07,-1.433583e+01
4.627413e+07,-1.431439e+01
4.634067e+07,-1.431911e+01
4.640720e+07,-1.432941e+01
4.647373e+07,-1.434168e+01
4.654027e+07,-1.432454e+01
4.660680e+07,-1.434411e+01
4.667333e+07,-1.432727e+01
4.673987e+07,-1.435051e+01
4.680640e+07,-1.434750e+01
4.687293e+07,-1.435040e+01
4.693947e+07,-1.434491e+01
4.700600e+07,-1.433878e+01
4.707253e+07,-1.435938e+01
4.713907e+07,-1.436559e+01
4.720560e+07,-1.436166e+01
4.727213e+07,-1.436230e+01
4.733867e+07,-1.435467e+01
4.740520e+07,-1.436751e+01
4.747173e+07,-1.436443e+01
4.753827e+07,-1.437203e+01
4.760480e+07,-1.437533e+01
4.767133e+07,-1.438722e+01
4.773787e+07,-1.438545e+01
4.780440e+07,-1.436737e+01
4.787093e+07,-1.438233e+01
4.793747e+07,-1.438773e+01
4.800400e+07,-1.438901e+01
4.807053e+07,-1.439027e+01
4.813707e+07,-1.440256e+01
4.820360e+07,-1.440862e+01
4.827013e+07,-1.439691e+01
4.833667e+07,-1.440004e+01
4.840320e+07,-1.439493e+01
4.846973e+07,-1.440640e+01
4.853627e+07,-1.440976e+01
4.860280e+07,-1.440364e+01
4.866933e+07,-1.439893e+01
4.873587e+07,-1.441039e+01
4.880240e+07,-1.441435e+01
4.886893e+07,-1.442390e+01
4.893547e+07,-1.441871e+01
4.900200e+07,-1.442998e+01
4.906853e+07,-1.442772e+01
4.913507e+07,-1.441953e+01
4.920160e+07,-1.443373e+01
4.926813e+07,-1.442754e+01
4.933467e+07,-1.443591e+01
4.940120e+07,-1.445251e+01
4.946773e+07,-1.445597e+01
4.953427e+07,-1.444160e+01
4.960080e+07,-1.445940e+01
4.966733e+07,-1.444494e+01
4.973387e+07,-1.444581e+01
4.980040e+07,-1.446331e+01
4.986693e+07,-1.444124e+01
4.993347e+07,-1.445874e+01
5.000000e+07,-1.447133e+01
