Machine Module SVA1032X Plus
Trace Name,Trace A
4.956933e+06,-1.627162e+01
5.023467e+06,-1.628052e+01
5.090000e+06,-1.628516e+01
5.156533e+06,-1.628739e+01
5.223067e+06,-1.628377e+01
5.289600e+06,-1.628479e+01
5.356133e+06,-1.626417e+01
5.422667e+06,-1.627845e+01
5.489200e+06,-1.627709e+01
5.555733e+06,-1.627993e+01
5.622267e+06,-1.629005e+01
5.688800e+06,-1.629004e+01
5.755333e+06,-1.628359e+01
5.821867e+06,-1.629097e+01
5.888400e+06,-1.628131e+01
5.954933e+06,-1.628878e+01
6.021467e+06,-1.628871e+01
6.088000e+06,-1.626981e+01
6.154533e+06,-1.628565e+01
6.221067e+06,-1.628169e+01
6.287600e+06,-1.627853e+01
6.354133e+06,-1.627505e+01
6.420667e+06,-1.628711e+01
6.487200e+06,-1.628716e+01
6.553733e+06,-1.627454e+01
6.620267e+06,-1.628973e+01
6.686800e+06,-1.628180e+01
6.753333e+06,-1.627746e+01
6.819867e+06,-1.626963e+01
6.886400e+06,-1.627885e+01
6.952933e+06,-1.629547e+01
7.019467e+06,-1.629059e+01
7.086000e+06,-1.629517e+01
7.152533e+06,-1.628208e+01
7.219067e+06,-1.628910e+01
7.285600e+06,-1.628042e+01
7.352133e+06,-1.626284e+01
7.418667e+06,-1.628872e+01
7.485200e+06,-1.628333e+01
7.551733e+06,-1.629199e+01
7.618267e+06,-1.627064e+01
7.684800e+06,-1.626544e+01
7.751333e+06,-1.627464e+01
7.817867e+06,-1.628097e+01
7.884400e+06,-1.628759e+01
7.950933e+06,-1.628396e+01
8.017467e+06,-1.628311e+01
8.084000e+06,-1.627146e+01
8.150533e+06,-1.627549e+01
8.217067e+06,-1.628381e+01
8.283600e+06,-1.628581e+01
8.350133e+06,-1.629046e+01
8.416667e+06,-1.627416e+01
8.483200e+06,-1.627656e+01
8.549733e+06,-1.628704e+01
8.616267e+06,-1.627959e+01
8.682800e+06,-1.626934e+01
8.749333e+06,-1.627547e+01
8.815867e+06,-1.628548e+01
8.882400e+06,-1.627178e+01
8.948933e+06,-1.628408e+01
9.015467e+06,-1.626980e+01
9.082000e+06,-1.627504e+01
9.148533e+06,-1.628687e+01
9.215067e+06,-1.627359e+01
9.281600e+06,-1.628179e+01
9.348133e+06,-1.626594e+01
9.414667e+06,-1.628080e+01
9.481200e+06,-1.627607e+01
9.547733e+06,-1.627147e+01
9.614267e+06,-1.628766e+01
9.680800e+06,-1.627670e+01
9.747333e+06,-1.628808e+01
9.813867e+06,-1.627729e+01
9.880400e+06,-1.627233e+01
9.946933e+06,-1.627977e+01
1.001347e+07,-1.627449e+01
1.008000e+07,-1.628876e+01
1.014653e+07,-1.627623e+01
1.021307e+07,-1.626916e+01
1.027960e+07,-1.628888e+01
1.034613e+07,-1.626741e+01
1.041267e+07,-1.628749e+01
1.047920e+07,-1.627554e+01
1.054573e+07,-1.627662e+01
1.061227e+07,-1.628902e+01
1.067880e+07,-1.626431e+01
1.074533e+07,-1.627382e+01
1.081187e+07,-1.626807e+01
1.087840e+07,-1.627941e+01
1.094493e+07,-1.625942e+01
1.101147e+07,-1.628762e+01
1.107800e+07,-1.627991e+01
1.114453e+07,-1.627281e+01
1.121107e+07,-1.626778e+01
1.127760e+07,-1.629090e+01
1.134413e+07,-1.630065e+01
1.141067e+07,-1.628491e+01
1.147720e+07,-1.627140e+01
1.154373e+07,-1.627500e+01
1.161027e+07,-1.627825e+01
1.167680e+07,-1.628627e+01
1.174333e+07,-1.628861e+01
1.180987e+07,-1.626207e+01
1.187640e+07,-1.628429e+01
1.194293e+07,-1.628486e+01
1.200947e+07,-1.628459e+01
1.207600e+07,-1.627679e+01
1.214253e+07,-1.627525e+01
1.220907e+07,-1.629731e+01
1.227560e+07,-1.627322e+01
1.234213e+07,-1.627196e+01
1.240867e+07,-1.628176e+01
1.247520e+07,-1.628185e+01
1.254173e+07,-1.629047e+01
1.260827e+07,-1.628359e+01
1.267480e+07,-1.629321e+01
1.274133e+07,-1.628780e+01
1.280787e+07,-1.630349e+01
1.287440e+07,-1.627928e+01
1.294093e+07,-1.628023e+01
1.300747e+07,-1.629275e+01
1.307400e+07,-1.629626e+01
1.314053e+07,-1.629352e+01
1.320707e+07,-1.630274e+01
1.327360e+07,-1.629576e+01
1.334013e+07,-1.631252e+01
1.340667e+07,-1.629709e+01
1.347320e+07,-1.631274e+01
1.353973e+07,-1.630353e+01
1.360627e+07,-1.631697e+01
1.367280e+07,-1.631849e+01
1.373933e+07,-1.631646e+01
1.380587e+07,-1.631893e+01
1.387240e+07,-1.632328e+01
1.393893e+07,-1.631775e+01
1.400547e+07,-1.632631e+01
1.407200e+07,-1.631499e+01
1.413853e+07,-1.631926e+01
1.420507e+07,-1.631403e+01
1.427160e+07,-1.634537e+01
1.433813e+07,-1.633891e+01
1.440467e+07,-1.633352e+01
1.447120e+07,-1.633250e+01
1.453773e+07,-1.633775e+01
1.460427e+07,-1.634643e+01
1.467080e+07,-1.634825e+01
1.473733e+07,-1.634016e+01
1.480387e+07,-1.635631e+01
1.487040e+07,-1.635280e+01
1.493693e+07,-1.636408e+01
1.500347e+07,-1.635699e+01
1.507000e+07,-1.636670e+01
1.513653e+07,-1.635618e+01
1.520307e+07,-1.637799e+01
1.526960e+07,-1.637405e+01
1.533613e+07,-1.636830e+01
1.540267e+07,-1.637875e+01
1.546920e+07,-1.638828e+01
1.553573e+07,-1.639650e+01
1.560227e+07,-1.636517e+01
1.566880e+07,-1.638417e+01
1.573533e+07,-1.638320e+01
1.580187e+07,-1.638089e+01
1.586840e+07,-1.638457e+01
1.593493e+07,-1.638362e+01
1.600147e+07,-1.639040e+01
1.606800e+07,-1.638433e+01
1.613453e+07,-1.640393e+01
1.620107e+07,-1.639260e+01
1.626760e+07,-1.637037e+01
1.633413e+07,-1.638830e+01
1.640067e+07,-1.637988e+01
1.646720e+07,-1.638641e+01
1.653373e+07,-1.638398e+01
1.660027e+07,-1.637880e+01
1.666680e+07,-1.638770e+01
1.673333e+07,-1.638070e+01
1.679987e+07,-1.636183e+01
1.686640e+07,-1.635438e+01
1.693293e+07,-1.636586e+01
1.699947e+07,-1.637564e+01
1.706600e+07,-1.634668e+01
1.713253e+07,-1.636836e+01
1.719907e+07,-1.635689e+01
1.726560e+07,-1.634685e+01
1.733213e+07,-1.634741e+01
1.739867e+07,-1.635463e+01
1.746520e+07,-1.633627e+01
1.753173e+07,-1.633764e+01
1.759827e+07,-1.633062e+01
1.766480e+07,-1.632629e+01
1.773133e+07,-1.633660e+01
1.779787e+07,-1.631600e+01
1.786440e+07,-1.633347e+01
1.793093e+07,-1.631682e+01
1.799747e+07,-1.631691e+01
1.806400e+07,-1.630338e+01
1.813053e+07,-1.630475e+01
1.819707e+07,-1.630777e+01
1.826360e+07,-1.629938e+01
1.833013e+07,-1.629851e+01
1.839667e+07,-1.628966e+01
1.846320e+07,-1.628995e+01
1.852973e+07,-1.627084e+01
1.859627e+07,-1.627169e+01
1.866280e+07,-1.626541e+01
1.872933e+07,-1.628109e+01
1.879587e+07,-1.626801e+01
1.886240e+07,-1.624885e+01
1.892893e+07,-1.627395e+01
1.899547e+07,-1.627689e+01
1.906200e+07,-1.624785e+01
1.912853e+07,-1.625109e+01
1.919507e+07,-1.625254e+01
1.926160e+07,-1.624188e+01
1.932813e+07,-1.623940e+01
1.939467e+07,-1.626144e+01
1.946120e+07,-1.622666e+01
1.952773e+07,-1.623579e+01
1.959427e+07,-1.622945e+01
1.966080e+07,-1.623544e+01
1.972733e+07,-1.621945e+01
1.979387e+07,-1.620921e+01
1.986040e+07,-1.623690e+01
1.992693e+07,-1.620675e+01
1.999347e+07,-1.622375e+01
2.006000e+07,-1.620169e+01
2.012653e+07,-1.619826e+01
2.019307e+07,-1.619851e+01
2.025960e+07,-1.621397e+01
2.032613e+07,-1.620186e+01
2.039267e+07,-1.619359e+01
2.045920e+07,-1.619248e+01
2.052573e+07,-1.619688e+01
2.059227e+07,-1.618724e+01
2.065880e+07,-1.618852e+01
2.072533e+07,-1.620373e+01
2.079187e+07,-1.617896e+01
2.085840e+07,-1.617213e+01
2.092493e+07,-1.618888e+01
2.099147e+07,-1.617004e+01
2.105800e+07,-1.616522e+01
2.112453e+07,-1.618466e+01
2.119107e+07,-1.614505e+01
2.125760e+07,-1.616011e+01
2.132413e+07,-1.617193e+01
2.139067e+07,-1.617561e+01
2.145720e+07,-1.616135e+01
2.152373e+07,-1.616509e+01
2.159027e+07,-1.616107e+01
2.165680e+07,-1.614957e+01
2.172333e+07,-1.616595e+01
2.178987e+07,-1.615756e+01
2.185640e+07,-1.615814e+01
2.192293e+07,-1.615913e+01
2.198947e+07,-1.614567e+01
2.205600e+07,-1.614228e+01
2.212253e+07,-1.613176e+01
2.218907e+07,-1.612257e+01
2.225560e+07,-1.612866e+01
2.232213e+07,-1.613599e+01
2.238867e+07,-1.611760e+01
2.245520e+07,-1.611131e+01
2.252173e+07,-1.612990e+01
2.258827e+07,-1.612743e+01
2.265480e+07,-1.612834e+01
2.272133e+07,-1.611881e+01
2.278787e+07,-1.612313e+01
2.285440e+07,-1.611195e+01
2.292093e+07,-1.611646e+01
2.298747e+07,-1.611780e+01
2.305400e+07,-1.610885e+01
2.312053e+07,-1.610119e+01
2.318707e+07,-1.611802e+01
2.325360e+07,-1.610320e+01
2.332013e+07,-1.611824e+01
2.338667e+07,-1.609504e+01
2.345320e+07,-1.610839e+01
2.351973e+07,-1.610794e+01
2.358627e+07,-1.609773e+01
2.365280e+07,-1.607657e+01
2.371933e+07,-1.607675e+01
2.378587e+07,-1.608250e+01
2.385240e+07,-1.609616e+01
2.391893e+07,-1.608892e+01
2.398547e+07,-1.609130e+01
2.405200e+07,-1.608934e+01
2.411853e+07,-1.609774e+01
2.418507e+07,-1.608517e+01
2.425160e+07,-1.607830e+01
2.431813e+07,-1.607797e+01
2.438467e+07,-1.606779e+01
2.445120e+07,-1.606795e+01
2.451773e+07,-1.606215e+01
2.458427e+07,-1.606681e+01
2.465080e+07,-1.608072e+01
2.471733e+07,-1.607246e+01
2.478387e+07,-1.606160e+01
2.485040e+07,-1.605019e+01
2.491693e+07,-1.605099e+01
2.498347e+07,-1.606721e+01
2.505000e+07,-1.606081e+01
2.511653e+07,-1.604486e+01
2.518307e+07,-1.604661e+01
2.524960e+07,-1.604567e+01
2.531613e+07,-1.604541e+01
2.538267e+07,-1.604682e+01
2.544920e+07,-1.603347e+01
2.551573e+07,-1.603547e+01
2.558227e+07,-1.603593e+01
2.564880e+07,-1.603705e+01
2.571533e+07,-1.604204e+01
2.578187e+07,-1.602230e+01
2.584840e+07,-1.601850e+01
2.591493e+07,-1.603966e+01
2.598147e+07,-1.601524e+01
2.604800e+07,-1.600543e+01
2.611453e+07,-1.601187e+01
2.618107e+07,-1.603191e+01
2.624760e+07,-1.600629e+01
2.631413e+07,-1.601746e+01
2.638067e+07,-1.598846e+01
2.644720e+07,-1.601343e+01
2.651373e+07,-1.601414e+01
2.658027e+07,-1.598959e+01
2.664680e+07,-1.600991e+01
2.671333e+07,-1.600087e+01
2.677987e+07,-1.599173e+01
2.684640e+07,-1.599780e+01
2.691293e+07,-1.600889e+01
2.697947e+07,-1.599760e+01
2.704600e+07,-1.599252e+01
2.711253e+07,-1.598931e+01
2.717907e+07,-1.598100e+01
2.724560e+07,-1.598922e+01
2.731213e+07,-1.598161e+01
2.737867e+07,-1.599839e+01
2.744520e+07,-1.597255e+01
2.751173e+07,-1.597759e+01
2.757827e+07,-1.597748e+01
2.764480e+07,-1.596841e+01
2.771133e+07,-1.598243e+01
2.777787e+07,-1.595977e+01
2.784440e+07,-1.596749e+01
2.791093e+07,-1.596155e+01
2.797747e+07,-1.596713e+01
2.804400e+07,-1.596079e+01
2.811053e+07,-1.595878e+01
2.817707e+07,-1.595120e+01
2.824360e+07,-1.594642e+01
2.831013e+07,-1.595215e+01
2.837667e+07,-1.594852e+01
2.844320e+07,-1.594717e+01
2.850973e+07,-1.594601e+01
2.857627e+07,-1.592493e+01
2.864280e+07,-1.596581e+01
2.870933e+07,-1.593604e+01
2.877587e+07,-1.592923e+01
2.884240e+07,-1.592818e+01
2.890893e+07,-1.592603e+01
2.897547e+07,-1.593473e+01
2.904200e+07,-1.591930e+01
2.910853e+07,-1.592790e+01
2.917507e+07,-1.592332e+01
2.924160e+07,-1.593992e+01
2.930813e+07,-1.591565e+01
2.937467e+07,-1.591736e+01
2.944120e+07,-1.593076e+01
2.950773e+07,-1.592488e+01
2.957427e+07,-1.591996e+01
2.964080e+07,-1.590126e+01
2.970733e+07,-1.590755e+01
2.977387e+07,-1.590329e+01
2.984040e+07,-1.589356e+01
2.990693e+07,-1.590509e+01
2.997347e+07,-1.590216e+01
3.004000e+07,-1.589804e+01
3.010653e+07,-1.588462e+01
3.017307e+07,-1.588671e+01
3.023960e+07,-1.587830e+01
3.030613e+07,-1.587999e+01
3.037267e+07,-1.587155e+01
3.043920e+07,-1.588657e+01
3.050573e+07,-1.585960e+01
3.057227e+07,-1.589043e+01
3.063880e+07,-1.586591e+01
3.070533e+07,-1.587486e+01
3.077187e+07,-1.587303e+01
3.083840e+07,-1.585459e+01
3.090493e+07,-1.586408e+01
3.097147e+07,-1.587104e+01
3.103800e+07,-1.586414e+01
3.110453e+07,-1.585153e+01
3.117107e+07,-1.586121e+01
3.123760e+07,-1.584226e+01
3.130413e+07,-1.585035e+01
3.137067e+07,-1.584268e+01
3.143720e+07,-1.585407e+01
3.150373e+07,-1.587036e+01
3.157027e+07,-1.583402e+01
3.163680e+07,-1.583628e+01
3.170333e+07,-1.584996e+01
3.176987e+07,-1.583827e+01
3.183640e+07,-1.582966e+01
3.190293e+07,-1.581227e+01
3.196947e+07,-1.583134e+01
3.203600e+07,-1.582784e+01
3.210253e+07,-1.582561e+01
3.216907e+07,-1.582159e+01
3.223560e+07,-1.581913e+01
3.230213e+07,-1.579843e+01
3.236867e+07,-1.583806e+01
3.243520e+07,-1.580993e+01
3.250173e+07,-1.581182e+01
3.256827e+07,-1.579834e+01
3.263480e+07,-1.582048e+01
3.270133e+07,-1.579837e+01
3.276787e+07,-1.581900e+01
3.283440e+07,-1.579190e+01
3.290093e+07,-1.579978e+01
3.296747e+07,-1.577920e+01
3.303400e+07,-1.579347e+01
3.310053e+07,-1.578493e+01
3.316707e+07,-1.578710e+01
3.323360e+07,-1.580228e+01
3.330013e+07,-1.578768e+01
3.336667e+07,-1.578517e+01
3.343320e+07,-1.577682e+01
3.349973e+07,-1.576392e+01
3.356627e+07,-1.576269e+01
3.363280e+07,-1.576010e+01
3.369933e+07,-1.578217e+01
3.376587e+07,-1.576874e+01
3.383240e+07,-1.574645e+01
3.389893e+07,-1.576468e+01
3.396547e+07,-1.575470e+01
3.403200e+07,-1.575992e+01
3.409853e+07,-1.576700e+01
3.416507e+07,-1.575280e+01
3.423160e+07,-1.574989e+01
3.429813e+07,-1.574475e+01
3.436467e+07,-1.575311e+01
3.443120e+07,-1.572204e+01
3.449773e+07,-1.574727e+01
3.456427e+07,-1.572490e+01
3.463080e+07,-1.573114e+01
3.469733e+07,-1.574020e+01
3.476387e+07,-1.574102e+01
3.483040e+07,-1.574026e+01
3.489693e+07,-1.572639e+01
3.496347e+07,-1.571486e+01
3.503000e+07,-1.572821e+01
3.509653e+07,-1.571201e+01
3.516307e+07,-1.571885e+01
3.522960e+07,-1.570390e+01
3.529613e+07,-1.570723e+01
3.536267e+07,-1.568926e+01
3.542920e+07,-1.571558e+01
3.549573e+07,-1.571065e+01
3.556227e+07,-1.570001e+01
3.562880e+07,-1.570124e+01
3.569533e+07,-1.570617e+01
3.576187e+07,-1.570927e+01
3.582840e+07,-1.568595e+01
3.589493e+07,-1.569860e+01
3.596147e+07,-1.569133e+01
3.602800e+07,-1.569183e+01
3.609453e+07,-1.567881e+01
3.616107e+07,-1.568631e+01
3.622760e+07,-1.568542e+01
3.629413e+07,-1.568669e+01
3.636067e+07,-1.567622e+01
3.642720e+07,-1.568068e+01
3.649373e+07,-1.568440e+01
3.656027e+07,-1.567401e+01
3.662680e+07,-1.565877e+01
3.669333e+07,-1.567939e+01
3.675987e+07,-1.567238e+01
3.682640e+07,-1.566682e+01
3.689293e+07,-1.566591e+01
3.695947e+07,-1.565886e+01
3.702600e+07,-1.566688e+01
3.709253e+07,-1.567010e+01
3.715907e+07,-1.566919e+01
3.722560e+07,-1.566822e+01
3.729213e+07,-1.566402e+01
3.735867e+07,-1.565499e+01
3.742520e+07,-1.564638e+01
3.749173e+07,-1.564292e+01
3.755827e+07,-1.563704e+01
3.762480e+07,-1.564514e+01
3.769133e+07,-1.565111e+01
3.775787e+07,-1.564681e+01
3.782440e+07,-1.563883e+01
3.789093e+07,-1.563653e+01
3.795747e+07,-1.564159e+01
3.802400e+07,-1.563507e+01
3.809053e+07,-1.563747e+01
3.815707e+07,-1.562647e+01
3.822360e+07,-1.562586e+01
3.829013e+07,-1.564116e+01
3.835667e+07,-1.563859e+01
3.842320e+07,-1.560628e+01
3.848973e+07,-1.560508e+01
3.855627e+07,-1.561871e+01
3.862280e+07,-1.560170e+01
3.868933e+07,-1.560936e+01
3.875587e+07,-1.560597e+01
3.882240e+07,-1.562449e+01
3.888893e+07,-1.560675e+01
3.895547e+07,-1.562129e+01
3.902200e+07,-1.559932e+01
3.908853e+07,-1.559010e+01
3.915507e+07,-1.559324e+01
3.922160e+07,-1.559375e+01
3.928813e+07,-1.560542e+01
3.935467e+07,-1.558462e+01
3.942120e+07,-1.560028e+01
3.948773e+07,-1.560369e+01
3.955427e+07,-1.560168e+01
3.962080e+07,-1.557729e+01
3.968733e+07,-1.558977e+01
3.975387e+07,-1.559124e+01
3.982040e+07,-1.558811e+01
3.988693e+07,-1.557611e+01
3.995347e+07,-1.559360e+01
4.002000e+07,-1.558313e+01
4.008653e+07,-1.558209e+01
4.015307e+07,-1.558219e+01
4.021960e+07,-1.559221e+01
4.028613e+07,-1.556397e+01
4.035267e+07,-1.557787e+01
4.041920e+07,-1.557226e+01
4.048573e+07,-1.556012e+01
4.055227e+07,-1.557800e+01
4.061880e+07,-1.557995e+01
4.068533e+07,-1.555201e+01
4.075187e+07,-1.554953e+01
4.081840e+07,-1.556432e+01
4.088493e+07,-1.556893e+01
4.095147e+07,-1.556878e+01
4.101800e+07,-1.557183e+01
4.108453e+07,-1.556069e+01
4.115107e+07,-1.557333e+01
4.121760e+07,-1.555790e+01
4.128413e+07,-1.555729e+01
4.135067e+07,-1.556402e+01
4.141720e+07,-1.555018e+01
4.148373e+07,-1.556456e+01
4.155027e+07,-1.554592e+01
4.161680e+07,-1.555352e+01
4.168333e+07,-1.555719e+01
4.174987e+07,-1.555002e+01
4.181640e+07,-1.554235e+01
4.188293e+07,-1.554135e+01
4.194947e+07,-1.555630e+01
4.201600e+07,-1.553398e+01
4.208253e+07,-1.554037e+01
4.214907e+07,-1.553814e+01
4.221560e+07,-1.552888e+01
4.228213e+07,-1.555666e+01
4.234867e+07,-1.554140e+01
4.241520e+07,-1.553246e+01
4.248173e+07,-1.555166e+01
4.254827e+07,-1.553502e+01
4.261480e+07,-1.553657e+01
4.268133e+07,-1.553229e+01
4.274787e+07,-1.553013e+01
4.281440e+07,-1.553926e+01
4.288093e+07,-1.552835e+01
4.294747e+07,-1.554327e+01
4.301400e+07,-1.553720e+01
4.308053e+07,-1.552316e+01
4.314707e+07,-1.552827e+01
4.321360e+07,-1.551656e+01
4.328013e+07,-1.554078e+01
4.334667e+07,-1.552378e+01
4.341320e+07,-1.552597e+01
4.347973e+07,-1.553826e+01
4.354627e+07,-1.554222e+01
4.361280e+07,-1.551508e+01
4.367933e+07,-1.552688e+01
4.374587e+07,-1.551295e+01
4.381240e+07,-1.551328e+01
4.387893e+07,-1.551506e+01
4.394547e+07,-1.551477e+01
4.401200e+07,-1.551242e+01
4.407853e+07,-1.550540e+01
4.414507e+07,-1.550194e+01
4.421160e+07,-1.549754e+01
4.427813e+07,-1.549420e+01
4.434467e+07,-1.550683e+01
4.441120e+07,-1.548420e+01
4.447773e+07,-1.551474e+01
4.454427e+07,-1.548755e+01
4.461080e+07,-1.549699e+01
4.467733e+07,-1.548954e+01
4.474387e+07,-1.551012e+01
4.481040e+07,-1.549911e+01
4.487693e+07,-1.548112e+01
4.494347e+07,-1.549427e+01
4.501000e+07,-1.551282e+01
4.507653e+07,-1.550528e+01
4.514307e+07,-1.549887e+01
4.520960e+07,-1.550980e+01
4.527613e+07,-1.549328e+01
4.534267e+07,-1.549405e+01
4.540920e+07,-1.550981e+01
4.547573e+07,-1.550569e+01
4.554227e+07,-1.551261e+01
4.560880e+07,-1.549951e+01
4.567533e+07,-1.550596e+01
4.574187e+07,-1.550642e+01
4.580840e+07,-1.551907e+01
4.587493e+07,-1.551495e+01
4.594147e+07,-1.551627e+01
4.600800e+07,-1.551544e+01
4.607453e+07,-1.550791e+01
4.614107e+07,-1.550291e+01
4.620760e+07,-1.552837e+01
4.627413e+07,-1.551467e+01
4.634067e+07,-1.549239e+01
4.640720e+07,-1.551092e+01
4.647373e+07,-1.551189e+01
4.654027e+07,-1.552074e+01
4.660680e+07,-1.550397e+01
4.667333e+07,-1.553126e+01
4.673987e+07,-1.550240e+01
4.680640e+07,-1.551300e+01
4.687293e+07,-1.552206e+01
4.693947e+07,-1.551081e+01
4.700600e+07,-1.552549e+01
4.707253e+07,-1.551191e+01
4.713907e+07,-1.553271e+01
4.720560e+07,-1.551811e+01
4.727213e+07,-1.552074e+01
4.733867e+07,-1.550660e+01
4.740520e+07,-1.552331e+01
4.747173e+07,-1.550558e+01
4.753827e+07,-1.552840e+01
4.760480e+07,-1.552361e+01
4.767133e+07,-1.551545e+01
4.773787e+07,-1.552969e+01
4.780440e+07,-1.551938e+01
4.787093e+07,-1.552531e+01
4.793747e+07,-1.552655e+01
4.800400e+07,-1.551125e+01
4.807053e+07,-1.553785e+01
4.813707e+07,-1.552437e+01
4.820360e+07,-1.553221e+01
4.827013e+07,-1.551776e+01
4.833667e+07,-1.551607e+01
4.840320e+07,-1.552331e+01
4.846973e+07,-1.553551e+01
4.853627e+07,-1.552158e+01
4.860280e+07,-1.551746e+01
4.866933e+07,-1.552942e+01
4.873587e+07,-1.551541e+01
4.880240e+07,-1.553832e+01
4.886893e+07,-1.552460e+01
4.893547e+07,-1.555229e+01
4.900200e+07,-1.552708e+01
4.906853e+07,-1.553449e+01
4.913507e+07,-1.553739e+01
4.920160e+07,-1.553177e+01
4.926813e+07,-1.555125e+01
4.933467e+07,-1.554015e+01
4.940120e+07,-1.552356e+01
4.946773e+07,-1.552541e+01
4.953427e+07,-1.552981e+01
4.960080e+07,-1.553426e+01
4.966733e+07,-1.553158e+01
4.973387e+07,-1.554647e+01
4.980040e+07,-1.552879e+01
4.986693e+07,-1.553152e+01
4.993347e+07,-1.554200e+01
5.000000e+07,-1.552988e+01
