1.367280e+07,4.994930e+01,9.857257e+00,1.147410e-07,H
1.373933e+07,4.988315e+01,9.946310e+00,1.152170e-07,H
1.380587e+07,5.017640e+01,9.779915e+00,1.127435e-07,H
1.387240e+07,5.006689e+01,9.838262e+00,1.128722e-07,H
1.393893e+07,4.999391e+01,9.900031e+00,1.130387e-07,H
1.400547e+07,5.004425e+01,9.924061e+00,1.127748e-07,H
1.407200e+07,4.997462e+01,9.960096e+00,1.126491e-07,H
1.413853e+07,5.010819e+01,9.940022e+00,1.118930e-07,H
1.420507e+07,4.992417e+01,1.009551e+01,1.131111e-07,H
1.427160e+07,5.010398e+01,1.001396e+01,1.116743e-07,H
1.433813e+07,4.996841e+01,1.020879e+01,1.133187e-07,H
1.440467e+07,4.992505e+01,1.026671e+01,1.134353e-07,H
1.447120e+07,5.009087e+01,1.017909e+01,1.119501e-07,H
1.453773e+07,5.019773e+01,1.016759e+01,1.113119e-07,H
1.460427e+07,4.975949e+01,1.047407e+01,1.141447e-07,H
1.467080e+07,4.975666e+01,1.054528e+01,1.143995e-07,H
1.473733e+07,4.979852e+01,1.059548e+01,1.144253e-07,H
1.480387e+07,4.961899e+01,1.076805e+01,1.157663e-07,H
1.487040e+07,4.984112e+01,1.058031e+01,1.132390e-07,H
1.493693e+07,4.952263e+01,1.086694e+01,1.157887e-07,H
1.500347e+07,4.991835e+01,1.069033e+01,1.134017e-07,H
1.507000e+07,4.978456e+01,1.080381e+01,1.140996e-07,H
1.513653e+07,4.978031e+01,1.087685e+01,1.143660e-07,H
1.520307e+07,4.967917e+01,1.106015e+01,1.157844e-07,H
1.526960e+07,4.987254e+01,1.092943e+01,1.139174e-07,H
1.533613e+07,4.966206e+01,1.107566e+01,1.149407e-07,H
1.540267e+07,4.969177e+01,1.114258e+01,1.151357e-07,H
1.546920e+07,4.978003e+01,1.112179e+01,1.144265e-07,H
1.553573e+07,4.966482e+01,1.126884e+01,1.154430e-07,H
1.560227e+07,4.950772e+01,1.150427e+01,1.173523e-07,H
1.566880e+07,4.920960e+01,1.184172e+01,1.202816e-07,H
1.573533e+07,4.958621e+01,1.158235e+01,1.171496e-07,H
1.580187e+07,4.942020e+01,1.178422e+01,1.186895e-07,H
1.586840e+07,4.951265e+01,1.178411e+01,1.181908e-07,H
1.593493e+07,4.957901e+01,1.182014e+01,1.180572e-07,H
1.600147e+07,4.954995e+01,1.201014e+01,1.194561e-07,H
1.606800e+07,4.955403e+01,1.203535e+01,1.192112e-07,H
1.613453e+07,4.941361e+01,1.212364e+01,1.195905e-07,H
1.620107e+07,4.938417e+01,1.229713e+01,1.208037e-07,H
1.626760e+07,4.974104e+01,1.217060e+01,1.190718e-07,H
1.633413e+07,4.940201e+01,1.249746e+01,1.217716e-07,H
1.640067e+07,4.940503e+01,1.257096e+01,1.219908e-07,H
1.646720e+07,4.977820e+01,1.244499e+01,1.202804e-07,H
1.653373e+07,4.954965e+01,1.267171e+01,1.219788e-07,H
1.660027e+07,4.956850e+01,1.273557e+01,1.221022e-07,H
1.666680e+07,4.961816e+01,1.283215e+01,1.225371e-07,H
1.673333e+07,4.950031e+01,1.301274e+01,1.237674e-07,H
1.679987e+07,4.961982e+01,1.302829e+01,1.234246e-07,H
1.686640e+07,4.966997e+01,1.315517e+01,1.241350e-07,H
1.693293e+07,4.963123e+01,1.321921e+01,1.242492e-07,H
1.699947e+07,4.972981e+01,1.321755e+01,1.237473e-07,H
1.706600e+07,4.978699e+01,1.329775e+01,1.240128e-07,H
1.713253e+07,4.971287e+01,1.346119e+01,1.250495e-07,H
1.719907e+07,4.997445e+01,1.342481e+01,1.242291e-07,H
1.726560e+07,5.005625e+01,1.339018e+01,1.234312e-07,H
1.733213e+07,4.993764e+01,1.357078e+01,1.246157e-07,H
1.739867e+07,5.021090e+01,1.352916e+01,1.237585e-07,H
1.746520e+07,5.023962e+01,1.365120e+01,1.243992e-07,H
1.753173e+07,4.984503e+01,1.382528e+01,1.255074e-07,H
1.759827e+07,5.004646e+01,1.384778e+01,1.252364e-07,H
1.766480e+07,5.004398e+01,1.401966e+01,1.263133e-07,H
1.773133e+07,5.005638e+01,1.403242e+01,1.259538e-07,H
1.779787e+07,5.002712e+01,1.416871e+01,1.267017e-07,H
1.786440e+07,5.006611e+01,1.413738e+01,1.259507e-07,H
1.793093e+07,4.998327e+01,1.429898e+01,1.269177e-07,H
1.799747e+07,5.045299e+01,1.415007e+01,1.251317e-07,H
1.806400e+07,5.013012e+01,1.446570e+01,1.274517e-07,H
1.813053e+07,5.049994e+01,1.429942e+01,1.255244e-07,H
1.819707e+07,5.011557e+01,1.457574e+01,1.274822e-07,H
1.826360e+07,5.029256e+01,1.462131e+01,1.274148e-07,H
1.833013e+07,5.055694e+01,1.448704e+01,1.257866e-07,H
1.839667e+07,5.049885e+01,1.463992e+01,1.266542e-07,H
1.846320e+07,5.041868e+01,1.474456e+01,1.270998e-07,H
1.852973e+07,5.067169e+01,1.468320e+01,1.261164e-07,H
1.859627e+07,5.062820e+01,1.478630e+01,1.265476e-07,H
1.866280e+07,5.079154e+01,1.471450e+01,1.254842e-07,H
1.872933e+07,5.048552e+01,1.499351e+01,1.274093e-07,H
1.879587e+07,5.046518e+01,1.507780e+01,1.276720e-07,H
1.886240e+07,5.068967e+01,1.498232e+01,1.264161e-07,H
1.892893e+07,5.070782e+01,1.505166e+01,1.265547e-07,H
1.899547e+07,5.078310e+01,1.501135e+01,1.257737e-07,H
1.906200e+07,5.058499e+01,1.526664e+01,1.274662e-07,H
1.912853e+07,5.078946e+01,1.522315e+01,1.266610e-07,H
1.919507e+07,5.071070e+01,1.530650e+01,1.269130e-07,H
1.926160e+07,5.092169e+01,1.528417e+01,1.262902e-07,H
1.932813e+07,5.080018e+01,1.538778e+01,1.267087e-07,H
1.939467e+07,5.114962e+01,1.531910e+01,1.257103e-07,H
1.946120e+07,5.102071e+01,1.539588e+01,1.259085e-07,H
1.952773e+07,5.083320e+01,1.557501e+01,1.269395e-07,H
1.959427e+07,5.091164e+01,1.559908e+01,1.267039e-07,H
1.966080e+07,5.110654e+01,1.557342e+01,1.260674e-07,H
1.972733e+07,5.103812e+01,1.563515e+01,1.261403e-07,H
1.979387e+07,5.112398e+01,1.570894e+01,1.263096e-07,H
1.986040e+07,5.098427e+01,1.579085e+01,1.265429e-07,H
1.992693e+07,5.132850e+01,1.572551e+01,1.255985e-07,H
1.999347e+07,5.138036e+01,1.577701e+01,1.255905e-07,H
2.006000e+07,5.089471e+01,1.592545e+01,1.263516e-07,H
2.012653e+07,5.128800e+01,1.585509e+01,1.253775e-07,H
2.019307e+07,5.129383e+01,1.595191e+01,1.257276e-07,H
2.025960e+07,5.137845e+01,1.597544e+01,1.254995e-07,H
2.032613e+07,5.153845e+01,1.595372e+01,1.249187e-07,H
2.039267e+07,5.152051e+01,1.603726e+01,1.251631e-07,H
2.045920e+07,5.121953e+01,1.618954e+01,1.259407e-07,H
2.052573e+07,5.142767e+01,1.618695e+01,1.255123e-07,H
2.059227e+07,5.148983e+01,1.628344e+01,1.258525e-07,H
2.065880e+07,5.161564e+01,1.625795e+01,1.252509e-07,H
2.072533e+07,5.148078e+01,1.637028e+01,1.257114e-07,H
2.079187e+07,5.163115e+01,1.630471e+01,1.248073e-07,H
2.085840e+07,5.159591e+01,1.644412e+01,1.254728e-07,H
2.092493e+07,5.138760e+01,1.659627e+01,1.262311e-07,H
2.099147e+07,5.189408e+01,1.645799e+01,1.247826e-07,H
2.105800e+07,5.166933e+01,1.652603e+01,1.249026e-07,H
2.112453e+07,5.154787e+01,1.665259e+01,1.254628e-07,H
2.119107e+07,5.139710e+01,1.671907e+01,1.255681e-07,H
2.125760e+07,5.168459e+01,1.663981e+01,1.245817e-07,H
2.132413e+07,5.187821e+01,1.670092e+01,1.246491e-07,H
2.139067e+07,5.177220e+01,1.672222e+01,1.244198e-07,H
2.145720e+07,5.185223e+01,1.679230e+01,1.245539e-07,H
2.152373e+07,5.175000e+01,1.688667e+01,1.248667e-07,H
2.159027e+07,5.191860e+01,1.686491e+01,1.243215e-07,H
2.165680e+07,5.204671e+01,1.691096e+01,1.242780e-07,H
2.172333e+07,5.193921e+01,1.698039e+01,1.244060e-07,H
2.178987e+07,5.202461e+01,1.702446e+01,1.243480e-07,H
2.185640e+07,5.206527e+01,1.705099e+01,1.241627e-07,H
2.192293e+07,5.205503e+01,1.704928e+01,1.237735e-07,H
2.198947e+07,5.209777e+01,1.711890e+01,1.239029e-07,H
2.205600e+07,5.179833e+01,1.729591e+01,1.248064e-07,H
2.212253e+07,5.174461e+01,1.732120e+01,1.246130e-07,H
2.218907e+07,5.191598e+01,1.728892e+01,1.240078e-07,H
2.225560e+07,5.172481e+01,1.741215e+01,1.245183e-07,H
2.232213e+07,5.193476e+01,1.746791e+01,1.245447e-07,H
2.238867e+07,5.230996e+01,1.736988e+01,1.234778e-07,H
2.245520e+07,5.215451e+01,1.756847e+01,1.245194e-07,H
2.252173e+07,5.215889e+01,1.755870e+01,1.240825e-07,H
2.258827e+07,5.214014e+01,1.760830e+01,1.240665e-07,H
2.265480e+07,5.203761e+01,1.767242e+01,1.241526e-07,H
2.272133e+07,5.233734e+01,1.765006e+01,1.236325e-07,H
2.278787e+07,5.224684e+01,1.776305e+01,1.240606e-07,H
2.285440e+07,5.198797e+01,1.781453e+01,1.240580e-07,H
2.292093e+07,5.261963e+01,1.775907e+01,1.233128e-07,H
2.298747e+07,5.233446e+01,1.785540e+01,1.236228e-07,H
2.305400e+07,5.235072e+01,1.793508e+01,1.238161e-07,H
2.312053e+07,5.230185e+01,1.796515e+01,1.236668e-07,H
2.318707e+07,5.221059e+01,1.806373e+01,1.239886e-07,H
2.325360e+07,5.252193e+01,1.801242e+01,1.232827e-07,H
2.332013e+07,5.232894e+01,1.813297e+01,1.237537e-07,H
2.338667e+07,5.251950e+01,1.820844e+01,1.239152e-07,H
2.345320e+07,5.226982e+01,1.819059e+01,1.234425e-07,H
2.351973e+07,5.271554e+01,1.818328e+01,1.230438e-07,H
2.358627e+07,5.226361e+01,1.833223e+01,1.237018e-07,H
2.365280e+07,5.255543e+01,1.833799e+01,1.233927e-07,H
2.371933e+07,5.296625e+01,1.830009e+01,1.227923e-07,H
2.378587e+07,5.271941e+01,1.837429e+01,1.229452e-07,H
2.385240e+07,5.227507e+01,1.854017e+01,1.237091e-07,H
2.391893e+07,5.258078e+01,1.848194e+01,1.229775e-07,H
2.398547e+07,5.276825e+01,1.861043e+01,1.234890e-07,H
2.405200e+07,5.258351e+01,1.856842e+01,1.228694e-07,H
2.411853e+07,5.284089e+01,1.864334e+01,1.230249e-07,H
2.418507e+07,5.319571e+01,1.866963e+01,1.228595e-07,H
2.425160e+07,5.272338e+01,1.875498e+01,1.230825e-07,H
2.431813e+07,5.258403e+01,1.887663e+01,1.235419e-07,H
2.438467e+07,5.253345e+01,1.887389e+01,1.231870e-07,H
2.445120e+07,5.283705e+01,1.890676e+01,1.230657e-07,H
2.451773e+07,5.291176e+01,1.890560e+01,1.227242e-07,H
2.458427e+07,5.297859e+01,1.892106e+01,1.224922e-07,H
2.465080e+07,5.278753e+01,1.902790e+01,1.228514e-07,H
2.471733e+07,5.277974e+01,1.905001e+01,1.226630e-07,H
2.478387e+07,5.302699e+01,1.906409e+01,1.224242e-07,H
2.485040e+07,5.303698e+01,1.915471e+01,1.226768e-07,H
2.491693e+07,5.269190e+01,1.922417e+01,1.227928e-07,H
2.498347e+07,5.295383e+01,1.921335e+01,1.223969e-07,H
2.505000e+07,5.275907e+01,1.936805e+01,1.230547e-07,H
2.511653e+07,5.312052e+01,1.933995e+01,1.225507e-07,H
2.518307e+07,5.300834e+01,1.945617e+01,1.229614e-07,H
2.524960e+07,5.331085e+01,1.944689e+01,1.225789e-07,H
2.531613e+07,5.279340e+01,1.951114e+01,1.226607e-07,H
2.538267e+07,5.290490e+01,1.951349e+01,1.223539e-07,H
2.544920e+07,5.319217e+01,1.959326e+01,1.225329e-07,H
2.551573e+07,5.329297e+01,1.961388e+01,1.223420e-07,H
2.558227e+07,5.326655e+01,1.964272e+01,1.222033e-07,H
2.564880e+07,5.321451e+01,1.968555e+01,1.221520e-07,H
2.571533e+07,5.321443e+01,1.974998e+01,1.222348e-07,H
2.578187e+07,5.327115e+01,1.977215e+01,1.220561e-07,H
2.584840e+07,5.354567e+01,1.985511e+01,1.222528e-07,H
2.591493e+07,5.354660e+01,1.985459e+01,1.219357e-07,H
2.598147e+07,5.345029e+01,2.003340e+01,1.227188e-07,H
2.604800e+07,5.317288e+01,2.004905e+01,1.225010e-07,H
2.611453e+07,5.295741e+01,2.007740e+01,1.223617e-07,H
2.618107e+07,5.337432e+01,2.012857e+01,1.223617e-07,H
2.624760e+07,5.363847e+01,2.013131e+01,1.220682e-07,H
2.631413e+07,5.334448e+01,2.017392e+01,1.220173e-07,H
2.638067e+07,5.320276e+01,2.029996e+01,1.224699e-07,H
2.644720e+07,5.320158e+01,2.033974e+01,1.224013e-07,H
2.651373e+07,5.356419e+01,2.035401e+01,1.221797e-07,H
2.658027e+07,5.362580e+01,2.043473e+01,1.223573e-07,H
2.664680e+07,5.360687e+01,2.042820e+01,1.220127e-07,H
2.671333e+07,5.378257e+01,2.049845e+01,1.221274e-07,H
2.677987e+07,5.395309e+01,2.058974e+01,1.223665e-07,H
2.684640e+07,5.346458e+01,2.063237e+01,1.223159e-07,H
2.691293e+07,5.351901e+01,2.064879e+01,1.221107e-07,H
2.697947e+07,5.366122e+01,2.063834e+01,1.217479e-07,H
2.704600e+07,5.362413e+01,2.075217e+01,1.221182e-07,H
2.711253e+07,5.366068e+01,2.074180e+01,1.217577e-07,H
2.717907e+07,5.405521e+01,2.083933e+01,1.220307e-07,H
